ID,Name,Value
5314,Item 5314,53140
5315,Item 5315,53150
5316,Item 5316,53160
5317,Item 5317,53170
5318,Item 5318,53180
5319,Item 5319,53190
5320,Item 5320,53200
5321,Item 5321,53210
5322,Item 5322,53220
5323,Item 5323,53230
5324,Item 5324,53240
5325,Item 5325,53250
5326,Item 5326,53260
5327,Item 5327,53270
5328,Item 5328,53280
5329,Item 5329,53290
5330,Item 5330,53300
5331,Item 5331,53310
5332,Item 5332,53320
5333,Item 5333,53330
5334,Item 5334,53340
5335,Item 5335,53350
5336,Item 5336,53360
5337,Item 5337,53370
5338,Item 5338,53380
5339,Item 5339,53390
5340,Item 5340,53400
5341,Item 5341,53410
5342,Item 5342,53420
5343,Item 5343,53430
5344,Item 5344,53440
5345,Item 5345,53450
5346,Item 5346,53460
5347,Item 5347,53470
5348,Item 5348,53480
5349,Item 5349,53490
5350,Item 5350,53500
5351,Item 5351,53510
5352,Item 5352,53520
5353,Item 5353,53530
5354,Item 5354,53540
5355,Item 5355,53550
5356,Item 5356,53560
5357,Item 5357,53570
5358,Item 5358,53580
5359,Item 5359,53590
5360,Item 5360,53600
5361,Item 5361,53610
5362,Item 5362,53620
5363,Item 5363,53630
5364,Item 5364,53640
5365,Item 5365,53650
5366,Item 5366,53660
5367,Item 5367,53670
5368,Item 5368,53680
5369,Item 5369,53690
5370,Item 5370,53700
5371,Item 5371,53710
5372,Item 5372,53720
5373,Item 5373,53730
5374,Item 5374,53740
5375,Item 5375,53750
5376,Item 5376,53760
5377,Item 5377,53770
5378,Item 5378,53780
5379,Item 5379,53790
5380,Item 5380,53800
5381,Item 5381,53810
5382,Item 5382,53820
5383,Item 5383,53830
5384,Item 5384,53840
5385,Item 5385,53850
5386,Item 5386,53860
5387,Item 5387,53870
5388,Item 5388,53880
5389,Item 5389,53890
5390,Item 5390,53900
5391,Item 5391,53910
5392,Item 5392,53920
5393,Item 5393,53930
5394,Item 5394,53940
5395,Item 5395,53950
5396,Item 5396,53960
5397,Item 5397,53970
5398,Item 5398,53980
5399,Item 5399,53990
5400,Item 5400,54000
5401,Item 5401,54010
5402,Item 5402,54020
5403,Item 5403,54030
5404,Item 5404,54040
5405,Item 5405,54050
5406,Item 5406,54060
5407,Item 5407,54070
5408,Item 5408,54080
5409,Item 5409,54090
5410,Item 5410,54100
5411,Item 5411,54110
5412,Item 5412,54120
5413,Item 5413,54130
5414,Item 5414,54140
5415,Item 5415,54150
5416,Item 5416,54160
5417,Item 5417,54170
5418,Item 5418,54180
5419,Item 5419,54190
5420,Item 5420,54200
5421,Item 5421,54210
5422,Item 5422,54220
5423,Item 5423,54230
5424,Item 5424,54240
5425,Item 5425,54250
5426,Item 5426,54260
5427,Item 5427,54270
5428,Item 5428,54280
5429,Item 5429,54290
5430,Item 5430,54300
5431,Item 5431,54310
5432,Item 5432,54320
5433,Item 5433,54330
5434,Item 5434,54340
5435,Item 5435,54350
5436,Item 5436,54360
5437,Item 5437,54370
5438,Item 5438,54380
5439,Item 5439,54390
5440,Item 5440,54400
5441,Item 5441,54410
5442,Item 5442,54420
5443,Item 5443,54430
5444,Item 5444,54440
5445,Item 5445,54450
5446,Item 5446,54460
5447,Item 5447,54470
5448,Item 5448,54480
5449,Item 5449,54490
5450,Item 5450,54500
5451,Item 5451,54510
5452,Item 5452,54520
5453,Item 5453,54530
5454,Item 5454,54540
5455,Item 5455,54550
5456,Item 5456,54560
5457,Item 5457,54570
5458,Item 5458,54580
5459,Item 5459,54590
5460,Item 5460,54600
5461,Item 5461,54610
5462,Item 5462,54620
5463,Item 5463,54630
5464,Item 5464,54640
5465,Item 5465,54650
5466,Item 5466,54660
5467,Item 5467,54670
5468,Item 5468,54680
5469,Item 5469,54690
5470,Item 5470,54700
5471,Item 5471,54710
5472,Item 5472,54720
5473,Item 5473,54730
5474,Item 5474,54740
5475,Item 5475,54750
5476,Item 5476,54760
5477,Item 5477,54770
5478,Item 5478,54780
5479,Item 5479,54790
5480,Item 5480,54800
5481,Item 5481,54810
5482,Item 5482,54820
5483,Item 5483,54830
5484,Item 5484,54840
5485,Item 5485,54850
5486,Item 5486,54860
5487,Item 5487,54870
5488,Item 5488,54880
5489,Item 5489,54890
5490,Item 5490,54900
5491,Item 5491,54910
5492,Item 5492,54920
5493,Item 5493,54930
5494,Item 5494,54940
5495,Item 5495,54950
5496,Item 5496,54960
5497,Item 5497,54970
5498,Item 5498,54980
5499,Item 5499,54990
5500,Item 5500,55000
5501,Item 5501,55010
5502,Item 5502,55020
5503,Item 5503,55030
5504,Item 5504,55040
5505,Item 5505,55050
5506,Item 5506,55060
5507,Item 5507,55070
5508,Item 5508,55080
5509,Item 5509,55090
5510,Item 5510,55100
5511,Item 5511,55110
5512,Item 5512,55120
5513,Item 5513,55130
5514,Item 5514,55140
5515,Item 5515,55150
5516,Item 5516,55160
5517,Item 5517,55170
5518,Item 5518,55180
5519,Item 5519,55190
5520,Item 5520,55200
5521,Item 5521,55210
5522,Item 5522,55220
5523,Item 5523,55230
5524,Item 5524,55240
5525,Item 5525,55250
5526,Item 5526,55260
5527,Item 5527,55270
5528,Item 5528,55280
5529,Item 5529,55290
5530,Item 5530,55300
5531,Item 5531,55310
5532,Item 5532,55320
5533,Item 5533,55330
5534,Item 5534,55340
5535,Item 5535,55350
5536,Item 5536,55360
5537,Item 5537,55370
5538,Item 5538,55380
5539,Item 5539,55390
5540,Item 5540,55400
5541,Item 5541,55410
5542,Item 5542,55420
5543,Item 5543,55430
5544,Item 5544,55440
5545,Item 5545,55450
5546,Item 5546,55460
5547,Item 5547,55470
5548,Item 5548,55480
5549,Item 5549,55490
5550,Item 5550,55500
5551,Item 5551,55510
5552,Item 5552,55520
5553,Item 5553,55530
5554,Item 5554,55540
5555,Item 5555,55550
5556,Item 5556,55560
5557,Item 5557,55570
5558,Item 5558,55580
5559,Item 5559,55590
5560,Item 5560,55600
5561,Item 5561,55610
5562,Item 5562,55620
5563,Item 5563,55630
5564,Item 5564,55640
5565,Item 5565,55650
5566,Item 5566,55660
5567,Item 5567,55670
5568,Item 5568,55680
5569,Item 5569,55690
5570,Item 5570,55700
5571,Item 5571,55710
5572,Item 5572,55720
5573,Item 5573,55730
5574,Item 5574,55740
5575,Item 5575,55750
5576,Item 5576,55760
5577,Item 5577,55770
5578,Item 5578,55780
5579,Item 5579,55790
5580,Item 5580,55800
5581,Item 5581,55810
5582,Item 5582,55820
5583,Item 5583,55830
5584,Item 5584,55840
5585,Item 5585,55850
5586,Item 5586,55860
5587,Item 5587,55870
5588,Item 5588,55880
5589,Item 5589,55890
5590,Item 5590,55900
5591,Item 5591,55910
5592,Item 5592,55920
5593,Item 5593,55930
5594,Item 5594,55940
5595,Item 5595,55950
5596,Item 5596,55960
5597,Item 5597,55970
5598,Item 5598,55980
5599,Item 5599,55990
5600,Item 5600,56000
5601,Item 5601,56010
5602,Item 5602,56020
5603,Item 5603,56030
5604,Item 5604,56040
5605,Item 5605,56050
5606,Item 5606,56060
5607,Item 5607,56070
5608,Item 5608,56080
5609,Item 5609,56090
5610,Item 5610,56100
5611,Item 5611,56110
5612,Item 5612,56120
5613,Item 5613,56130
5614,Item 5614,56140
5615,Item 5615,56150
5616,Item 5616,56160
5617,Item 5617,56170
5618,Item 5618,56180
5619,Item 5619,56190
5620,Item 5620,56200
5621,Item 5621,56210
5622,Item 5622,56220
5623,Item 5623,56230
5624,Item 5624,56240
5625,Item 5625,56250
5626,Item 5626,56260
5627,Item 5627,56270
5628,Item 5628,56280
5629,Item 5629,56290
5630,Item 5630,56300
5631,Item 5631,56310
5632,Item 5632,56320
5633,Item 5633,56330
5634,Item 5634,56340
5635,Item 5635,56350
5636,Item 5636,56360
5637,Item 5637,56370
5638,Item 5638,56380
5639,Item 5639,56390
5640,Item 5640,56400
5641,Item 5641,56410
5642,Item 5642,56420
5643,Item 5643,56430
5644,Item 5644,56440
5645,Item 5645,56450
5646,Item 5646,56460
5647,Item 5647,56470
5648,Item 5648,56480
5649,Item 5649,56490
5650,Item 5650,56500
5651,Item 5651,56510
5652,Item 5652,56520
5653,Item 5653,56530
5654,Item 5654,56540
5655,Item 5655,56550
5656,Item 5656,56560
5657,Item 5657,56570
5658,Item 5658,56580
5659,Item 5659,56590
5660,Item 5660,56600
5661,Item 5661,56610
5662,Item 5662,56620
5663,Item 5663,56630
5664,Item 5664,56640
5665,Item 5665,56650
5666,Item 5666,56660
5667,Item 5667,56670
5668,Item 5668,56680
5669,Item 5669,56690
5670,Item 5670,56700
5671,Item 5671,56710
5672,Item 5672,56720
5673,Item 5673,56730
5674,Item 5674,56740
5675,Item 5675,56750
5676,Item 5676,56760
5677,Item 5677,56770
5678,Item 5678,56780
5679,Item 5679,56790
5680,Item 5680,56800
5681,Item 5681,56810
5682,Item 5682,56820
5683,Item 5683,56830
5684,Item 5684,56840
5685,Item 5685,56850
5686,Item 5686,56860
5687,Item 5687,56870
5688,Item 5688,56880
5689,Item 5689,56890
5690,Item 5690,56900
5691,Item 5691,56910
5692,Item 5692,56920
5693,Item 5693,56930
5694,Item 5694,56940
5695,Item 5695,56950
5696,Item 5696,56960
5697,Item 5697,56970
5698,Item 5698,56980
5699,Item 5699,56990
5700,Item 5700,57000
5701,Item 5701,57010
5702,Item 5702,57020
5703,Item 5703,57030
5704,Item 5704,57040
5705,Item 5705,57050
5706,Item 5706,57060
5707,Item 5707,57070
5708,Item 5708,57080
5709,Item 5709,57090
5710,Item 5710,57100
5711,Item 5711,57110
5712,Item 5712,57120
5713,Item 5713,57130
5714,Item 5714,57140
5715,Item 5715,57150
5716,Item 5716,57160
5717,Item 5717,57170
5718,Item 5718,57180
5719,Item 5719,57190
5720,Item 5720,57200
5721,Item 5721,57210
5722,Item 5722,57220
5723,Item 5723,57230
5724,Item 5724,57240
5725,Item 5725,57250
5726,Item 5726,57260
5727,Item 5727,57270
5728,Item 5728,57280
5729,Item 5729,57290
5730,Item 5730,57300
5731,Item 5731,57310
5732,Item 5732,57320
5733,Item 5733,57330
5734,Item 5734,57340
5735,Item 5735,57350
5736,Item 5736,57360
5737,Item 5737,57370
5738,Item 5738,57380
5739,Item 5739,57390
5740,Item 5740,57400
5741,Item 5741,57410
5742,Item 5742,57420
5743,Item 5743,57430
5744,Item 5744,57440
5745,Item 5745,57450
5746,Item 5746,57460
5747,Item 5747,57470
5748,Item 5748,57480
5749,Item 5749,57490
5750,Item 5750,57500
5751,Item 5751,57510
5752,Item 5752,57520
5753,Item 5753,57530
5754,Item 5754,57540
5755,Item 5755,57550
5756,Item 5756,57560
5757,Item 5757,57570
5758,Item 5758,57580
5759,Item 5759,57590
5760,Item 5760,57600
5761,Item 5761,57610
5762,Item 5762,57620
5763,Item 5763,57630
5764,Item 5764,57640
5765,Item 5765,57650
5766,Item 5766,57660
5767,Item 5767,57670
5768,Item 5768,57680
5769,Item 5769,57690
5770,Item 5770,57700
5771,Item 5771,57710
5772,Item 5772,57720
5773,Item 5773,57730
5774,Item 5774,57740
5775,Item 5775,57750
5776,Item 5776,57760
5777,Item 5777,57770
5778,Item 5778,57780
5779,Item 5779,57790
5780,Item 5780,57800
5781,Item 5781,57810
5782,Item 5782,57820
5783,Item 5783,57830
5784,Item 5784,57840
5785,Item 5785,57850
5786,Item 5786,57860
5787,Item 5787,57870
5788,Item 5788,57880
5789,Item 5789,57890
5790,Item 5790,57900
5791,Item 5791,57910
5792,Item 5792,57920
5793,Item 5793,57930
5794,Item 5794,57940
5795,Item 5795,57950
5796,Item 5796,57960
5797,Item 5797,57970
5798,Item 5798,57980
5799,Item 5799,57990
5800,Item 5800,58000
5801,Item 5801,58010
5802,Item 5802,58020
5803,Item 5803,58030
5804,Item 5804,58040
5805,Item 5805,58050
5806,Item 5806,58060
5807,Item 5807,58070
5808,Item 5808,58080
5809,Item 5809,58090
5810,Item 5810,58100
5811,Item 5811,58110
5812,Item 5812,58120
5813,Item 5813,58130
5814,Item 5814,58140
5815,Item 5815,58150
5816,Item 5816,58160
5817,Item 5817,58170
5818,Item 5818,58180
5819,Item 5819,58190
5820,Item 5820,58200
5821,Item 5821,58210
5822,Item 5822,58220
5823,Item 5823,58230
5824,Item 5824,58240
5825,Item 5825,58250
5826,Item 5826,58260
5827,Item 5827,58270
5828,Item 5828,58280
5829,Item 5829,58290
5830,Item 5830,58300
5831,Item 5831,58310
5832,Item 5832,58320
5833,Item 5833,58330
5834,Item 5834,58340
5835,Item 5835,58350
5836,Item 5836,58360
5837,Item 5837,58370
5838,Item 5838,58380
5839,Item 5839,58390
5840,Item 5840,58400
5841,Item 5841,58410
5842,Item 5842,58420
5843,Item 5843,58430
5844,Item 5844,58440
5845,Item 5845,58450
5846,Item 5846,58460
5847,Item 5847,58470
5848,Item 5848,58480
5849,Item 5849,58490
5850,Item 5850,58500
5851,Item 5851,58510
5852,Item 5852,58520
5853,Item 5853,58530
5854,Item 5854,58540
5855,Item 5855,58550
5856,Item 5856,58560
5857,Item 5857,58570
5858,Item 5858,58580
5859,Item 5859,58590
5860,Item 5860,58600
5861,Item 5861,58610
5862,Item 5862,58620
5863,Item 5863,58630
5864,Item 5864,58640
5865,Item 5865,58650
5866,Item 5866,58660
5867,Item 5867,58670
5868,Item 5868,58680
5869,Item 5869,58690
5870,Item 5870,58700
5871,Item 5871,58710
5872,Item 5872,58720
5873,Item 5873,58730
5874,Item 5874,58740
5875,Item 5875,58750
5876,Item 5876,58760
5877,Item 5877,58770
5878,Item 5878,58780
5879,Item 5879,58790
5880,Item 5880,58800
5881,Item 5881,58810
5882,Item 5882,58820
5883,Item 5883,58830
5884,Item 5884,58840
5885,Item 5885,58850
5886,Item 5886,58860
5887,Item 5887,58870
5888,Item 5888,58880
5889,Item 5889,58890
5890,Item 5890,58900
5891,Item 5891,58910
5892,Item 5892,58920
5893,Item 5893,58930
5894,Item 5894,58940
5895,Item 5895,58950
5896,Item 5896,58960
5897,Item 5897,58970
5898,Item 5898,58980
5899,Item 5899,58990
5900,Item 5900,59000
5901,Item 5901,59010
5902,Item 5902,59020
5903,Item 5903,59030
5904,Item 5904,59040
5905,Item 5905,59050
5906,Item 5906,59060
5907,Item 5907,59070
5908,Item 5908,59080
5909,Item 5909,59090
5910,Item 5910,59100
5911,Item 5911,59110
5912,Item 5912,59120
5913,Item 5913,59130
5914,Item 5914,59140
5915,Item 5915,59150
5916,Item 5916,59160
5917,Item 5917,59170
5918,Item 5918,59180
5919,Item 5919,59190
5920,Item 5920,59200
5921,Item 5921,59210
5922,Item 5922,59220
5923,Item 5923,59230
5924,Item 5924,59240
5925,Item 5925,59250
5926,Item 5926,59260
5927,Item 5927,59270
5928,Item 5928,59280
5929,Item 5929,59290
5930,Item 5930,59300
5931,Item 5931,59310
5932,Item 5932,59320
5933,Item 5933,59330
5934,Item 5934,59340
5935,Item 5935,59350
5936,Item 5936,59360
5937,Item 5937,59370
5938,Item 5938,59380
5939,Item 5939,59390
5940,Item 5940,59400
5941,Item 5941,59410
5942,Item 5942,59420
5943,Item 5943,59430
5944,Item 5944,59440
5945,Item 5945,59450
5946,Item 5946,59460
5947,Item 5947,59470
5948,Item 5948,59480
5949,Item 5949,59490
5950,Item 5950,59500
5951,Item 5951,59510
5952,Item 5952,59520
5953,Item 5953,59530
5954,Item 5954,59540
5955,Item 5955,59550
5956,Item 5956,59560
5957,Item 5957,59570
5958,Item 5958,59580
5959,Item 5959,59590
5960,Item 5960,59600
5961,Item 5961,59610
5962,Item 5962,59620
5963,Item 5963,59630
5964,Item 5964,59640
5965,Item 5965,59650
5966,Item 5966,59660
5967,Item 5967,59670
5968,Item 5968,59680
5969,Item 5969,59690
5970,Item 5970,59700
5971,Item 5971,59710
5972,Item 5972,59720
5973,Item 5973,59730
5974,Item 5974,59740
5975,Item 5975,59750
5976,Item 5976,59760
5977,Item 5977,59770
5978,Item 5978,59780
5979,Item 5979,59790
5980,Item 5980,59800
5981,Item 5981,59810
5982,Item 5982,59820
5983,Item 5983,59830
5984,Item 5984,59840
5985,Item 5985,59850
5986,Item 5986,59860
5987,Item 5987,59870
5988,Item 5988,59880
5989,Item 5989,59890
5990,Item 5990,59900
5991,Item 5991,59910
5992,Item 5992,59920
5993,Item 5993,59930
5994,Item 5994,59940
5995,Item 5995,59950
5996,Item 5996,59960
5997,Item 5997,59970
5998,Item 5998,59980
5999,Item 5999,59990
6000,Item 6000,60000
6001,Item 6001,60010
6002,Item 6002,60020
6003,Item 6003,60030
6004,Item 6004,60040
6005,Item 6005,60050
6006,Item 6006,60060
6007,Item 6007,60070
6008,Item 6008,60080
6009,Item 6009,60090
6010,Item 6010,60100
6011,Item 6011,60110
6012,Item 6012,60120
6013,Item 6013,60130
6014,Item 6014,60140
6015,Item 6015,60150
6016,Item 6016,60160
6017,Item 6017,60170
6018,Item 6018,60180
6019,Item 6019,60190
6020,Item 6020,60200
6021,Item 6021,60210
6022,Item 6022,60220
6023,Item 6023,60230
6024,Item 6024,60240
6025,Item 6025,60250
6026,Item 6026,60260
6027,Item 6027,60270
6028,Item 6028,60280
6029,Item 6029,60290
6030,Item 6030,60300
6031,Item 6031,60310
6032,Item 6032,60320
6033,Item 6033,60330
6034,Item 6034,60340
6035,Item 6035,60350
6036,Item 6036,60360
6037,Item 6037,60370
6038,Item 6038,60380
6039,Item 6039,60390
6040,Item 6040,60400
6041,Item 6041,60410
6042,Item 6042,60420
6043,Item 6043,60430
6044,Item 6044,60440
6045,Item 6045,60450
6046,Item 6046,60460
6047,Item 6047,60470
6048,Item 6048,60480
6049,Item 6049,60490
6050,Item 6050,60500
6051,Item 6051,60510
6052,Item 6052,60520
6053,Item 6053,60530
6054,Item 6054,60540
6055,Item 6055,60550
6056,Item 6056,60560
6057,Item 6057,60570
6058,Item 6058,60580
6059,Item 6059,60590
6060,Item 6060,60600
6061,Item 6061,60610
6062,Item 6062,60620
6063,Item 6063,60630
6064,Item 6064,60640
6065,Item 6065,60650
6066,Item 6066,60660
6067,Item 6067,60670
6068,Item 6068,60680
6069,Item 6069,60690
6070,Item 6070,60700
6071,Item 6071,60710
6072,Item 6072,60720
6073,Item 6073,60730
6074,Item 6074,60740
6075,Item 6075,60750
6076,Item 6076,60760
6077,Item 6077,60770
6078,Item 6078,60780
6079,Item 6079,60790
6080,Item 6080,60800
6081,Item 6081,60810
6082,Item 6082,60820
6083,Item 6083,60830
6084,Item 6084,60840
6085,Item 6085,60850
6086,Item 6086,60860
6087,Item 6087,60870
6088,Item 6088,60880
6089,Item 6089,60890
6090,Item 6090,60900
6091,Item 6091,60910
6092,Item 6092,60920
6093,Item 6093,60930
6094,Item 6094,60940
6095,Item 6095,60950
6096,Item 6096,60960
6097,Item 6097,60970
6098,Item 6098,60980
6099,Item 6099,60990
6100,Item 6100,61000
6101,Item 6101,61010
6102,Item 6102,61020
6103,Item 6103,61030
6104,Item 6104,61040
6105,Item 6105,61050
6106,Item 6106,61060
6107,Item 6107,61070
6108,Item 6108,61080
6109,Item 6109,61090
6110,Item 6110,61100
6111,Item 6111,61110
6112,Item 6112,61120
6113,Item 6113,61130
6114,Item 6114,61140
6115,Item 6115,61150
6116,Item 6116,61160
6117,Item 6117,61170
6118,Item 6118,61180
6119,Item 6119,61190
6120,Item 6120,61200
6121,Item 6121,61210
6122,Item 6122,61220
6123,Item 6123,61230
6124,Item 6124,61240
6125,Item 6125,61250
6126,Item 6126,61260
6127,Item 6127,61270
6128,Item 6128,61280
6129,Item 6129,61290
6130,Item 6130,61300
6131,Item 6131,61310
6132,Item 6132,61320
6133,Item 6133,61330
6134,Item 6134,61340
6135,Item 6135,61350
6136,Item 6136,61360
6137,Item 6137,61370
6138,Item 6138,61380
6139,Item 6139,61390
6140,Item 6140,61400
6141,Item 6141,61410
6142,Item 6142,61420
6143,Item 6143,61430
6144,Item 6144,61440
6145,Item 6145,61450
6146,Item 6146,61460
6147,Item 6147,61470
6148,Item 6148,61480
6149,Item 6149,61490
6150,Item 6150,61500
6151,Item 6151,61510
6152,Item 6152,61520
6153,Item 6153,61530
6154,Item 6154,61540
6155,Item 6155,61550
6156,Item 6156,61560
6157,Item 6157,61570
6158,Item 6158,61580
6159,Item 6159,61590
6160,Item 6160,61600
6161,Item 6161,61610
6162,Item 6162,61620
6163,Item 6163,61630
6164,Item 6164,61640
6165,Item 6165,61650
6166,Item 6166,61660
6167,Item 6167,61670
6168,Item 6168,61680
6169,Item 6169,61690
6170,Item 6170,61700
6171,Item 6171,61710
6172,Item 6172,61720
6173,Item 6173,61730
6174,Item 6174,61740
6175,Item 6175,61750
6176,Item 6176,61760
6177,Item 6177,61770
6178,Item 6178,61780
6179,Item 6179,61790
6180,Item 6180,61800
6181,Item 6181,61810
6182,Item 6182,61820
6183,Item 6183,61830
6184,Item 6184,61840
6185,Item 6185,61850
6186,Item 6186,61860
6187,Item 6187,61870
6188,Item 6188,61880
6189,Item 6189,61890
6190,Item 6190,61900
6191,Item 6191,61910
6192,Item 6192,61920
6193,Item 6193,61930
6194,Item 6194,61940
6195,Item 6195,61950
6196,Item 6196,61960
6197,Item 6197,61970
6198,Item 6198,61980
6199,Item 6199,61990
6200,Item 6200,62000
6201,Item 6201,62010
6202,Item 6202,62020
6203,Item 6203,62030
6204,Item 6204,62040
6205,Item 6205,62050
6206,Item 6206,62060
6207,Item 6207,62070
6208,Item 6208,62080
6209,Item 6209,62090
6210,Item 6210,62100
6211,Item 6211,62110
6212,Item 6212,62120
6213,Item 6213,62130
6214,Item 6214,62140
6215,Item 6215,62150
6216,Item 6216,62160
6217,Item 6217,62170
6218,Item 6218,62180
6219,Item 6219,62190
6220,Item 6220,62200
6221,Item 6221,62210
6222,Item 6222,62220
6223,Item 6223,62230
6224,Item 6224,62240
6225,Item 6225,62250
6226,Item 6226,62260
6227,Item 6227,62270
6228,Item 6228,62280
6229,Item 6229,62290
6230,Item 6230,62300
6231,Item 6231,62310
6232,Item 6232,62320
6233,Item 6233,62330
6234,Item 6234,62340
6235,Item 6235,62350
6236,Item 6236,62360
6237,Item 6237,62370
6238,Item 6238,62380
6239,Item 6239,62390
6240,Item 6240,62400
6241,Item 6241,62410
6242,Item 6242,62420
6243,Item 6243,62430
6244,Item 6244,62440
6245,Item 6245,62450
6246,Item 6246,62460
6247,Item 6247,62470
6248,Item 6248,62480
6249,Item 6249,62490
6250,Item 6250,62500
6251,Item 6251,62510
6252,Item 6252,62520
6253,Item 6253,62530
6254,Item 6254,62540
6255,Item 6255,62550
6256,Item 6256,62560
6257,Item 6257,62570
6258,Item 6258,62580
6259,Item 6259,62590
6260,Item 6260,62600
6261,Item 6261,62610
6262,Item 6262,62620
6263,Item 6263,62630
6264,Item 6264,62640
6265,Item 6265,62650
6266,Item 6266,62660
6267,Item 6267,62670
6268,Item 6268,62680
6269,Item 6269,62690
6270,Item 6270,62700
6271,Item 6271,62710
6272,Item 6272,62720
6273,Item 6273,62730
6274,Item 6274,62740
6275,Item 6275,62750
6276,Item 6276,62760
6277,Item 6277,62770
6278,Item 6278,62780
6279,Item 6279,62790
6280,Item 6280,62800
6281,Item 6281,62810
6282,Item 6282,62820
6283,Item 6283,62830
6284,Item 6284,62840
6285,Item 6285,62850
6286,Item 6286,62860
6287,Item 6287,62870
6288,Item 6288,62880
6289,Item 6289,62890
6290,Item 6290,62900
6291,Item 6291,62910
6292,Item 6292,62920
6293,Item 6293,62930
6294,Item 6294,62940
6295,Item 6295,62950
6296,Item 6296,62960
6297,Item 6297,62970
6298,Item 6298,62980
6299,Item 6299,62990
6300,Item 6300,63000
6301,Item 6301,63010
6302,Item 6302,63020
6303,Item 6303,63030
6304,Item 6304,63040
6305,Item 6305,63050
6306,Item 6306,63060
6307,Item 6307,63070
6308,Item 6308,63080
6309,Item 6309,63090
6310,Item 6310,63100
6311,Item 6311,63110
6312,Item 6312,63120
6313,Item 6313,63130
6314,Item 6314,63140
6315,Item 6315,63150
6316,Item 6316,63160
6317,Item 6317,63170
6318,Item 6318,63180
6319,Item 6319,63190
6320,Item 6320,63200
6321,Item 6321,63210
6322,Item 6322,63220
6323,Item 6323,63230
6324,Item 6324,63240
6325,Item 6325,63250
6326,Item 6326,63260
6327,Item 6327,63270
6328,Item 6328,63280
6329,Item 6329,63290
6330,Item 6330,63300
6331,Item 6331,63310
6332,Item 6332,63320
6333,Item 6333,63330
6334,Item 6334,63340
6335,Item 6335,63350
6336,Item 6336,63360
6337,Item 6337,63370
6338,Item 6338,63380
6339,Item 6339,63390
6340,Item 6340,63400
6341,Item 6341,63410
6342,Item 6342,63420
6343,Item 6343,63430
6344,Item 6344,63440
6345,Item 6345,63450
6346,Item 6346,63460
6347,Item 6347,63470
6348,Item 6348,63480
6349,Item 6349,63490
6350,Item 6350,63500
6351,Item 6351,63510
6352,Item 6352,63520
6353,Item 6353,63530
6354,Item 6354,63540
6355,Item 6355,63550
6356,Item 6356,63560
6357,Item 6357,63570
6358,Item 6358,63580
6359,Item 6359,63590
6360,Item 6360,63600
6361,Item 6361,63610
6362,Item 6362,63620
6363,Item 6363,63630
6364,Item 6364,63640
6365,Item 6365,63650
6366,Item 6366,63660
6367,Item 6367,63670
6368,Item 6368,63680
6369,Item 6369,63690
6370,Item 6370,63700
6371,Item 6371,63710
6372,Item 6372,63720
6373,Item 6373,63730
6374,Item 6374,63740
6375,Item 6375,63750
6376,Item 6376,63760
6377,Item 6377,63770
6378,Item 6378,63780
6379,Item 6379,63790
6380,Item 6380,63800
6381,Item 6381,63810
6382,Item 6382,63820
6383,Item 6383,63830
6384,Item 6384,63840
6385,Item 6385,63850
6386,Item 6386,63860
6387,Item 6387,63870
6388,Item 6388,63880
6389,Item 6389,63890
6390,Item 6390,63900
6391,Item 6391,63910
6392,Item 6392,63920
6393,Item 6393,63930
6394,Item 6394,63940
6395,Item 6395,63950
6396,Item 6396,63960
6397,Item 6397,63970
6398,Item 6398,63980
6399,Item 6399,63990
6400,Item 6400,64000
6401,Item 6401,64010
6402,Item 6402,64020
6403,Item 6403,64030
6404,Item 6404,64040
6405,Item 6405,64050
6406,Item 6406,64060
6407,Item 6407,64070
6408,Item 6408,64080
6409,Item 6409,64090
6410,Item 6410,64100
6411,Item 6411,64110
6412,Item 6412,64120
6413,Item 6413,64130
6414,Item 6414,64140
6415,Item 6415,64150
6416,Item 6416,64160
6417,Item 6417,64170
6418,Item 6418,64180
6419,Item 6419,64190
6420,Item 6420,64200
6421,Item 6421,64210
6422,Item 6422,64220
6423,Item 6423,64230
6424,Item 6424,64240
6425,Item 6425,64250
6426,Item 6426,64260
6427,Item 6427,64270
6428,Item 6428,64280
6429,Item 6429,64290
6430,Item 6430,64300
6431,Item 6431,64310
6432,Item 6432,64320
6433,Item 6433,64330
6434,Item 6434,64340
6435,Item 6435,64350
6436,Item 6436,64360
6437,Item 6437,64370
6438,Item 6438,64380
6439,Item 6439,64390
6440,Item 6440,64400
6441,Item 6441,64410
6442,Item 6442,64420
6443,Item 6443,64430
6444,Item 6444,64440
6445,Item 6445,64450
6446,Item 6446,64460
6447,Item 6447,64470
6448,Item 6448,64480
6449,Item 6449,64490
6450,Item 6450,64500
6451,Item 6451,64510
6452,Item 6452,64520
6453,Item 6453,64530
6454,Item 6454,64540
6455,Item 6455,64550
6456,Item 6456,64560
6457,Item 6457,64570
6458,Item 6458,64580
6459,Item 6459,64590
6460,Item 6460,64600
6461,Item 6461,64610
6462,Item 6462,64620
6463,Item 6463,64630
6464,Item 6464,64640
6465,Item 6465,64650
6466,Item 6466,64660
6467,Item 6467,64670
6468,Item 6468,64680
6469,Item 6469,64690
6470,Item 6470,64700
6471,Item 6471,64710
6472,Item 6472,64720
6473,Item 6473,64730
6474,Item 6474,64740
6475,Item 6475,64750
6476,Item 6476,64760
6477,Item 6477,64770
6478,Item 6478,64780
